hostname,st_teff,st_met,st_mass,st_rad,sy_dist,disc_year,discoverymethod,mission,sy_dist_ly,st_mass_kg,st_rad_m,planet_count,metallicity_class,spectral_type,last_updated
Kepler-823,5643.0,0.06,0.98,0.96,1389.27,2016,Transit,Kepler,4531.187461199999,1.94873e+30,667872000.0,1,solar,G,2025-10-29 17:25:48
Kepler-5,6297.0,0.04,1.374,1.793,899.777,2009,Transit,Kepler,2934.67667212,2.732199e+30,1247390100.0,1,solar,F,2025-10-29 17:25:48
Kepler-225,3682.0,-0.04,0.593,0.48,561.101,2014,Transit,Kepler,1830.0645775599999,1.1791805e+30,333936000.0,2,sub-solar,M,2025-10-29 17:25:48
Kepler-1263,5213.0,-0.03,0.84,0.8,664.83,2016,Transit,Kepler,2168.3829348,1.6703399999999998e+30,556560000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1843,5422.0,0.02,1.02,1.782,784.625,2021,Transit,Kepler,2559.101515,2.02827e+30,1239737400.0,1,solar,G,2025-10-29 17:25:48
Kepler-1741,3683.0,-0.22,0.454,0.424,270.739,2021,Transit,Kepler,883.0314928399998,9.02779e+29,294976800.0,1,sub-solar,M,2025-10-29 17:25:48
Kepler-314,5378.0,0.322,0.99,0.95,268.881,2014,Transit,Kepler,876.9715143599999,1.968615e+30,660915000.0,2,solar,G,2025-10-29 17:25:48
Kepler-955,5350.0,0.02,0.89,0.84,550.383,2016,Transit,Kepler,1795.10717748,1.769765e+30,584388000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1184,5983.0,-0.04,1.05,1.07,1157.84,2016,Transit,Kepler,3776.3646303999994,2.087925e+30,744399000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-365,6012.0,-0.218,1.02,1.048,1038.99,2014,Transit,Kepler,3388.7282244,2.02827e+30,729093600.0,2,sub-solar,F,2025-10-29 17:25:48
Kepler-532,5192.0,0.0,0.87,0.79,312.798,2016,Transit,Kepler,1020.20944488,1.7299949999999998e+30,549603000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-502,6125.0,0.05,1.15,1.22,1591.04,2016,Transit,Kepler,5189.272422399999,2.2867749999999999e+30,848754000.0,1,solar,F,2025-10-29 17:25:48
Kepler-1871,5741.0,0.12,1.02,0.946,854.623,2021,Transit,Kepler,2787.40419188,2.02827e+30,658132200.0,1,solar,G,2025-10-29 17:25:48
Kepler-474,5785.0,-0.01,0.99,1.08,841.496,2016,Transit,Kepler,2744.5896937599996,1.968615e+30,751356000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1235,5541.0,0.01,0.93,0.9,540.604,2016,Transit,Kepler,1763.2123822400001,1.8493050000000002e+30,626130000.0,1,solar,G,2025-10-29 17:25:48
Kepler-555,5894.0,0.0,1.03,1.04,973.121,2016,Transit,Kepler,3173.8925287599995,2.048155e+30,723528000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1625,5677.0,0.01,0.96,0.94,2310.11,2016,Transit,Kepler,7534.5623716,1.90896e+30,653958000.0,1,solar,G,2025-10-29 17:25:48
Kepler-302,5740.0,0.16,1.021,1.22,1402.58,2014,Transit,Kepler,4574.598824799999,2.0302584999999998e+30,848754000.0,2,solar,G,2025-10-29 17:25:48
Kepler-683,5703.0,-0.03,0.96,0.95,1023.07,2016,Transit,Kepler,3336.8041892,1.90896e+30,660915000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-120,4096.0,-0.12,0.654,0.534,388.63,2014,Transit,Kepler,1267.5400628,1.300479e+30,371503800.0,2,sub-solar,K,2025-10-29 17:25:48
Kepler-1977,4805.0,-0.06,0.769,0.688,592.711,2023,Transit,Kepler,1933.16248916,1.5291565e+30,478641599.99999994,1,sub-solar,K,2025-10-29 17:25:48
Kepler-814,6162.0,0.01,1.15,1.22,2055.77,2016,Transit,Kepler,6705.017201199999,2.2867749999999999e+30,848754000.0,1,solar,F,2025-10-29 17:25:48
Kepler-1802,4245.0,0.0,0.649,0.637,636.694,2021,Transit,Kepler,2076.6156826399997,1.2905365e+30,443160900.0,2,sub-solar,K,2025-10-29 17:25:48
Kepler-627,6424.0,0.05,1.3,1.49,984.307,2016,Transit,Kepler,3210.37633892,2.5850500000000003e+30,1036593000.0,1,solar,F,2025-10-29 17:25:48
Kepler-595,5138.5,0.406,0.93,0.821,643.009,2020,Transit,Kepler,2097.21243404,1.8493050000000002e+30,571169700.0,2,solar,K,2025-10-29 17:25:48
Kepler-737,3813.0,-0.24,0.51,0.48,205.118,2016,Transit,Kepler,669.00466408,1.014135e+30,333936000.0,1,sub-solar,M,2025-10-29 17:25:48
Kepler-1175,5453.0,-0.04,0.9,0.86,1121.89,2016,Transit,Kepler,3659.1115484,1.7896500000000001e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1138,5582.0,0.04,0.95,0.92,872.328,2016,Transit,Kepler,2845.1501116799996,1.889075e+30,640044000.0,1,solar,G,2025-10-29 17:25:48
Kepler-843,5830.0,0.05,1.02,1.03,1165.66,2016,Transit,Kepler,3801.8700296,2.02827e+30,716571000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1949,6028.0,0.14,1.194,1.454,2617.35,2021,Transit,Kepler,8536.644065999999,2.3742689999999998e+30,1011547800.0,1,solar,F,2025-10-29 17:25:48
Kepler-1496,6182.0,0.05,1.18,1.27,1307.66,2016,Transit,Kepler,4265.0115496,2.34643e+30,883539000.0,1,solar,F,2025-10-29 17:25:48
Kepler-1910,4234.0,-0.02,0.636,0.639,623.901,2021,Transit,Kepler,2034.8905455599997,1.264686e+30,444552300.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1655,6148.0,-0.24,1.03,1.03,213.26,2018,Transit,Kepler,695.5602855999999,2.048155e+30,716571000.0,1,sub-solar,F,2025-10-29 17:25:48
Kepler-1954,5840.0,-0.24,0.942,0.849,1373.83,2021,Transit,Kepler,4480.8289748,1.8731669999999997e+30,590649300.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-366,6209.0,-0.06,1.088,1.048,1856.28,2014,Transit,Kepler,6054.3685968,2.1634880000000002e+30,729093600.0,2,sub-solar,F,2025-10-29 17:25:48
KOI-2513,5900.0,-0.37,0.91,1.2,1369.87,2023,Transit,Kepler,4467.9131972,1.8095350000000002e+30,834840000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1587,5933.0,0.07,1.08,1.22,1026.48,2016,Transit,Kepler,3347.9261088,2.14758e+30,848754000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1237,5472.0,0.12,0.94,0.9,1064.31,2016,Transit,Kepler,3471.3109235999996,1.86919e+30,626130000.0,1,solar,G,2025-10-29 17:25:48
Kepler-1678,5754.0,0.0,1.03,0.834976,847.339,2020,Transit,Kepler,2763.64698884,2.048155e+30,580892803.2,1,sub-solar,G,2025-10-29 17:25:48
Kepler-260,5250.0,0.29,1.013,0.862,627.365,2014,Transit,Kepler,2046.1885894,2.0143505e+30,599693400.0,2,solar,G,2025-10-29 17:25:48
Kepler-41,5750.0,0.38,1.15,1.29,1093.08,2011,Transit,Kepler,3565.1460047999994,2.2867749999999999e+30,897453000.0,1,solar,G,2025-10-29 17:25:48
Kepler-431,6004.0,0.07,1.071,1.092,486.546,2015,Transit,Kepler,1586.8989717599998,2.1296834999999998e+30,759704400.0,3,solar,F,2025-10-29 17:25:48
Kepler-478,5210.0,-0.03,0.85,0.8,420.0,2016,Transit,Kepler,1369.8552,1.6902249999999998e+30,556560000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1015,6769.0,0.06,1.49,1.81,739.357,2016,Transit,Kepler,2411.4572169199996,2.962865e+30,1259217000.0,1,solar,F,2025-10-29 17:25:48
Kepler-1818,6047.0,-0.08,1.021,1.129,1034.59,2021,Transit,Kepler,3374.3773603999994,2.0302584999999998e+30,785445300.0,1,sub-solar,F,2025-10-29 17:25:48
Kepler-1789,5436.0,0.12,0.92,0.888,611.461,2021,Transit,Kepler,1994.31673916,1.8294200000000002e+30,617781600.0,1,solar,G,2025-10-29 17:25:48
Kepler-19,5544.0,-0.08,0.936,0.859,218.562,2011,Transit Timing Variations,Kepler,712.85307672,1.861236e+30,597606300.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1727,5349.0,-0.12,0.824,0.82,894.187,2021,Transit,Kepler,2916.4445517199997,1.638524e+30,570474000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1218,5986.0,-0.02,1.06,1.1,840.503,2016,Transit,Kepler,2741.35096468,2.10781e+30,765270000.0000001,1,sub-solar,G,2025-10-29 17:25:48
Kepler-767,5694.0,-0.05,0.96,0.94,2251.03,2016,Transit,Kepler,7341.8694068,1.90896e+30,653958000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1541,5282.0,-0.04,0.86,0.81,416.692,2016,Transit,Kepler,1359.06595952,1.7101099999999998e+30,563517000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-531,4893.0,-0.03,0.78,0.75,252.762,2016,Transit,Kepler,824.39842872,1.55103e+30,521775000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1182,5924.0,0.01,1.04,1.05,1545.39,2016,Transit,Kepler,5040.3822084,2.06804e+30,730485000.0,1,solar,G,2025-10-29 17:25:48
Kepler-727,5441.0,-0.01,0.89,0.86,831.842,2016,Transit,Kepler,2713.1025935199996,1.769765e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-892,4747.0,-0.04,0.75,0.72,570.727,2016,Transit,Kepler,1861.4603541199997,1.491375e+30,500904000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1990,5751.0,0.21,1.028,1.071,392.739,2023,Transit,Kepler,1280.9418128399998,2.044178e+30,745094700.0,2,solar,G,2025-10-29 17:25:48
Kepler-1688,4632.11,-0.046,0.814,0.746,567.44687087,2020,Transit,Kepler,1850.762016154757,1.618639e+30,518992200.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1191,5308.0,-0.08,0.85,0.81,955.536,2016,Transit,Kepler,3116.5379961599997,1.6902249999999998e+30,563517000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1891,5516.0,-0.14,0.873,0.827,596.24,2021,Transit,Kepler,1944.6725344,1.7359605e+30,575343900.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-876,5060.0,-0.03,0.81,0.77,820.913,2016,Transit,Kepler,2677.45700428,1.610685e+30,535689000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1337,4523.0,-0.09,0.7,0.67,601.629,2016,Transit,Kepler,1962.24908124,1.39195e+30,466119000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1456,4231.0,-0.09,0.64,0.62,370.312,2016,Transit,Kepler,1207.79480672,1.27264e+30,431334000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-357,5036.0,0.06,0.794,0.834,688.573,2014,Transit,Kepler,2245.82215388,1.578869e+30,580213800.0,3,solar,K,2025-10-29 17:25:48
Kepler-1997,6215.0,-0.06,1.111,1.052,1502.34,2023,Transit,Kepler,4899.9720504,2.2092235e+30,731876400.0,1,sub-solar,F,2025-10-29 17:25:48
Kepler-1366,4070.0,-0.02,0.62,0.6,465.826,2016,Transit,Kepler,1519.31944856,1.23287e+30,417420000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1593,4995.0,0.02,0.81,0.77,638.249,2016,Transit,Kepler,2081.68740844,1.610685e+30,535689000.0,1,solar,K,2025-10-29 17:25:48
Kepler-1510,6200.0,0.04,1.19,1.28,1696.25,2016,Transit,Kepler,5532.421149999999,2.366315e+30,890496000.0,1,solar,F,2025-10-29 17:25:48
Kepler-1302,5236.0,0.04,0.86,0.82,634.58,2016,Transit,Kepler,2069.7207448,1.7101099999999998e+30,570474000.0,1,solar,G,2025-10-29 17:25:48
Kepler-977,5315.0,-0.01,0.87,0.83,568.751,2016,Transit,Kepler,1855.0155115599998,1.7299949999999998e+30,577431000.0,1,sub-solar,G,2025-10-29 17:25:48
Kepler-1004,4972.0,-0.04,1.11,3.39,1152.68,2016,Transit,Kepler,3759.5349808,2.207235e+30,2358423000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-785,4739.0,-0.02,0.77,0.71,642.051,2016,Transit,Kepler,2094.08785956,1.531145e+30,493947000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-165,5211.0,-0.25,0.746,0.77,560.885,2014,Transit,Kepler,1829.3600806,1.483421e+30,535689000.0,2,sub-solar,G,2025-10-29 17:25:48
Kepler-1178,4990.0,-0.05,0.8,0.75,482.287,2016,Transit,Kepler,1573.0079877199998,1.5908e+30,521775000.0,1,sub-solar,K,2025-10-29 17:25:48
Kepler-1500,5845.0,-0.05,1.0,1.0,1217.82,2016,Transit,Kepler,3971.9929991999998,1.9885e+30,695700000.0,1,sub-solar,G,2025-10-29 17:25:48
