pl_name,hostname,disc_facility,discoverymethod,disc_year,st_teff,st_met,st_rotp,st_mass,st_rad,sy_pnum,sy_snum,sy_dist,survey
Kepler-336 d,Kepler-336,Kepler,Transit,2014,5867.0,0.337,,1.09,1.304,3,1,768.86,Kepler
Kepler-1991 c,Kepler-1991,Kepler,Transit,2023,5478.0,0.16,,0.914,1.053,2,1,855.82,Kepler
Kepler-1616 b,Kepler-1616,Kepler,Transit,2016,6266.0,0.02,,1.21,1.34,1,1,1137.81,Kepler
Kepler-126 d,Kepler-126,Kepler,Transit,2014,6239.0,-0.16,,1.108,1.358,3,1,237.401,Kepler
Kepler-37 d,Kepler-37,Kepler,Transit,2013,5357.0,-0.36,,0.79,0.789,4,1,63.9207,Kepler
Kepler-445 c,Kepler-445,Kepler,Transit,2015,3157.0,0.27,,0.18,0.21,3,1,127.201,Kepler
Kepler-719 b,Kepler-719,Kepler,Transit,2016,5777.0,-0.02,,0.99,0.98,1,1,2497.51,Kepler
Kepler-1635 b,Kepler-1635,Kepler,Transit,2016,5347.0,0.06,,0.89,0.85,1,1,1069.45,Kepler
Kepler-667 b,Kepler-667,Kepler,Transit,2016,5327.0,0.15,,0.91,0.87,1,1,2302.45,Kepler
Kepler-772 b,Kepler-772,Kepler,Transit,2016,5714.0,0.03,,0.98,1.11,1,1,1130.21,Kepler
Kepler-1709 b,Kepler-1709,Kepler,Transit,2021,5918.0,-0.04,,1.003,1.043,1,1,273.946,Kepler
Kepler-4 b,Kepler-4,Kepler,Transit,2009,5857.0,0.17,,1.223,1.487,1,1,487.916,Kepler
Kepler-557 b,Kepler-557,Kepler,Transit,2016,6068.0,0.02,,1.11,1.16,1,1,2097.12,Kepler
Kepler-1860 b,Kepler-1860,Kepler,Transit,2021,5420.0,0.0,,0.874,0.868,1,1,438.703,Kepler
Kepler-270 b,Kepler-270,Kepler,Transit,2014,6067.0,0.15,,1.17,1.461,2,1,948.781,Kepler
Kepler-1668 b,Kepler-1668,Kepler,Transit,2020,5542.0,0.07,,0.98,1.01738,1,1,1335.64,Kepler
Kepler-319 b,Kepler-319,Kepler,Transit,2014,5526.0,0.06,,0.933,0.903,3,1,503.436,Kepler
Kepler-363 d,Kepler-363,Kepler,Transit,2014,5593.0,0.3965,,1.226,1.485,3,1,762.596,Kepler
Kepler-12 b,Kepler-12,Kepler,Transit,2011,5947.0,0.07,,1.166,1.483,1,1,881.386,Kepler
Kepler-1594 b,Kepler-1594,Kepler,Transit,2016,5946.0,0.03,,1.06,1.08,1,1,976.868,Kepler
Kepler-95 b,Kepler-95,Kepler,Transit,2014,5699.0,0.3,,1.08,1.41,1,1,445.656,Kepler
Kepler-482 b,Kepler-482,Kepler,Transit,2016,4871.0,-0.13,,0.75,0.72,1,1,313.068,Kepler
Kepler-356 b,Kepler-356,Kepler,Transit,2014,6133.0,-0.0226,,1.163,1.335,2,1,707.559,Kepler
Kepler-1065 b,Kepler-1065,Kepler,Transit,2016,5635.0,-0.01,,0.94,0.93,2,1,1122.48,Kepler
Kepler-1149 b,Kepler-1149,Kepler,Transit,2016,5833.0,0.02,,1.02,1.01,1,1,1217.73,Kepler
Kepler-2000 c,Kepler-2000,Kepler,Transit,2023,3757.0,0.48,,0.581,0.576,2,1,320.588,Kepler
Kepler-511 b,Kepler-511,Kepler,Transit,2016,5770.0,0.01,,1.0,1.2,2,1,651.999,Kepler
Kepler-1527 b,Kepler-1527,Kepler,Transit,2016,6224.0,0.07,,1.21,1.32,1,1,1842.13,Kepler
Kepler-986 b,Kepler-986,Kepler,Transit,2016,5642.0,0.04,,0.96,0.98,1,1,548.364,Kepler
Kepler-1070 b,Kepler-1070,Kepler,Transit,2016,6261.0,0.03,,1.21,1.32,1,1,939.001,Kepler
Kepler-23 c,Kepler-23,Kepler,Transit,2011,5828.0,-0.112,,1.078,1.548,3,1,835.756,Kepler
Kepler-111 b,Kepler-111,Kepler,Transit,2014,5952.0,0.22,,1.171,1.157,2,1,657.223,Kepler
Kepler-119 c,Kepler-119,Kepler,Transit,2014,5595.0,0.01,,0.918,0.839,2,1,701.996,Kepler
Kepler-286 d,Kepler-286,Kepler,Transit,2014,5580.0,-0.25,,0.83,0.863,4,1,1226.85,Kepler
Kepler-753 b,Kepler-753,Kepler,Transit,2016,4346.0,-0.03,,0.68,0.65,1,1,274.767,Kepler
Kepler-1141 b,Kepler-1141,Kepler,Transit,2016,5791.0,0.04,,1.01,1.07,1,1,393.642,Kepler
Kepler-399 b,Kepler-399,Kepler,Transit,2014,5502.0,0.14,,0.902,0.68,3,1,740.537,Kepler
Kepler-1980 b,Kepler-1980,Kepler,Transit,2023,5819.0,0.14,,1.049,0.99,1,1,1709.4,Kepler
Kepler-733 b,Kepler-733,Kepler,Transit,2016,5418.0,0.01,,0.9,0.86,1,1,916.706,Kepler
Kepler-466 b,Kepler-466,Kepler,Transit,2016,5927.0,-0.01,,1.04,1.05,2,1,530.122,Kepler
Kepler-593 b,Kepler-593,Kepler,Transit,2016,5967.0,0.04,,1.08,1.1,1,1,973.76,Kepler
Kepler-793 b,Kepler-793,Kepler,Transit,2016,5745.0,0.0,,0.98,0.97,1,1,985.699,Kepler
Kepler-1845 b,Kepler-1845,Kepler,Transit,2021,4703.0,-0.14,,0.686,0.701,1,1,710.724,Kepler
Kepler-1967 b,Kepler-1967,Kepler,Transit,2021,4970.0,0.32,,0.996,1.806,1,1,249.102,Kepler
Kepler-1006 b,Kepler-1006,Kepler,Transit,2016,5328.0,-0.4,,0.78,0.74,1,1,1081.738,Kepler
Kepler-90 i,KOI-351,Kepler,Transit,2017,6015.0,0.098,,1.12,1.29,8,1,848.254,Kepler
Kepler-625 c,Kepler-625,Kepler,Transit,2016,5789.0,0.1,,1.04,0.96,2,1,760.708,Kepler
Kepler-1034 b,Kepler-1034,Kepler,Transit,2016,5198.0,-0.06,,0.83,0.8,1,1,654.549,Kepler
Kepler-1286 b,Kepler-1286,Kepler,Transit,2016,5753.0,0.03,,1.0,0.98,1,1,1354.46,Kepler
Kepler-643 b,Kepler-643,Kepler,Transit,2016,4908.0,0.13,,1.0,2.52,1,1,1063.58,Kepler
Kepler-130 c,Kepler-130,Kepler,Transit,2014,5879.0,0.02,,1.0,1.17,3,2,316.663,Kepler
Kepler-307 c,Kepler-307,Kepler,Transit,2013,5367.0,0.19,,0.907,0.814,2,1,575.581,Kepler
Kepler-393 b,Kepler-393,Kepler,Transit,2014,6189.0,0.0322,,1.256,1.382,2,1,881.404,Kepler
Kepler-51 b,Kepler-51,Kepler,Transit,2012,6018.0,0.05,8.222,1.04,0.94,4,1,783.831,Kepler
Kepler-613 b,Kepler-613,Kepler,Transit,2016,5723.0,-0.01,,0.98,0.96,1,1,861.494,Kepler
Kepler-318 b,Kepler-318,Kepler,Transit,2014,5746.0,0.332,,1.073,1.189,2,1,489.141,Kepler
Kepler-47 b,Kepler-47,Kepler,Transit,2012,5636.0,-0.25,,0.957,0.936,3,2,1025.02,Kepler
Kepler-1903 b,Kepler-1903,Kepler,Transit,2021,6347.0,-0.34,,1.053,0.996,1,1,1775.44,Kepler
Kepler-1603 b,Kepler-1603,Kepler,Transit,2016,6241.0,0.07,,1.21,1.31,1,1,2712.58,Kepler
Kepler-732 b,Kepler-732,Kepler,Transit,2016,3631.0,-0.01,,0.49,0.46,2,1,174.826,Kepler
Kepler-250 b,Kepler-250,Kepler,Transit,2014,5160.0,0.01,,0.806,0.805,3,1,760.585,Kepler
Kepler-695 b,Kepler-695,Kepler,Transit,2016,5181.0,-0.01,,0.84,0.8,1,1,842.947,Kepler
Kepler-1052 c,Kepler-1052,Kepler,Transit,2023,5818.0,-0.22,,0.937,0.848,2,1,943.444,Kepler
Kepler-1040 b,Kepler-1040,Kepler,Transit,2016,5694.0,0.01,,0.98,0.96,1,1,482.119,Kepler
KOI-134 c,KOI-134,Kepler,Transit Timing Variations,2025,6160.0,0.427,,1.407,1.667,2,1,1159.21,Kepler
Kepler-20 b,Kepler-20,Kepler,Transit,2011,5495.0,0.07,,0.929,0.9164,6,2,282.563,Kepler
Kepler-53 d,Kepler-53,Kepler,Transit,2014,6085.0,0.0,,0.966,0.958,3,1,1366.07,Kepler
Kepler-542 b,Kepler-542,Kepler,Transit,2016,5526.0,0.02,,0.93,0.9,1,1,436.016,Kepler
Kepler-58 e,Kepler-58,Kepler,Transit,2023,6100.0,-0.12,,1.017,1.083,4,1,969.252,Kepler
Kepler-1683 b,Kepler-1683,Kepler,Transit,2020,5429.0,0.16,,0.95,0.900327,1,1,733.143,Kepler
Kepler-1622 b,Kepler-1622,Kepler,Transit,2016,6436.0,0.04,,1.31,1.5,1,1,796.477,Kepler
Kepler-285 c,Kepler-285,Kepler,Transit,2014,5411.0,0.17,,0.915,0.808,2,1,824.31,Kepler
Kepler-339 c,Kepler-339,Kepler,Transit,2014,5631.0,0.033,,0.87,0.802,3,1,616.637,Kepler
Kepler-310 c,Kepler-310,Kepler,Transit,2014,5797.0,-0.12,,0.854,0.876,3,1,602.268,Kepler
Kepler-1634 b,Kepler-1634,Kepler,Transit,2016,5474.0,0.02,,0.92,0.89,1,1,617.339,Kepler
Kepler-294 b,Kepler-294,Kepler,Transit,2014,5913.0,0.11,,0.947,0.976,2,1,1357.01,Kepler
Kepler-1398 b,Kepler-1398,Kepler,Transit,2016,6126.0,0.01,,1.13,1.18,2,1,852.204,Kepler
Kepler-1853 b,Kepler-1853,Kepler,Transit,2021,4821.0,0.16,,0.765,0.788,1,1,562.348,Kepler
Kepler-445 d,Kepler-445,Kepler,Transit,2015,3157.0,0.27,,0.18,0.21,3,1,127.201,Kepler
Kepler-937 b,Kepler-937,Kepler,Transit,2016,6095.0,0.08,,1.15,1.22,2,1,1571.46,Kepler
Kepler-970 b,Kepler-970,Kepler,Transit,2016,4290.0,0.04,9.23,0.67,0.71,1,2,331.545,Kepler
Kepler-1701 b,Kepler-1701,Kepler,Transit,2020,5146.0,0.03,,0.87,0.840217,1,1,584.142,Kepler
Kepler-312 b,Kepler-312,Kepler,Transit,2014,6115.0,0.15,,1.314,1.467,2,1,797.72,Kepler
Kepler-200 b,Kepler-200,Kepler,Transit,2014,5678.0,-0.006,,0.972,0.944,2,1,665.912,Kepler
Kepler-1024 b,Kepler-1024,Kepler,Transit,2016,5143.0,-0.1,,0.81,0.78,1,1,1087.4,Kepler
Kepler-69 c,Kepler-69,Kepler,Transit,2013,5638.0,-0.29,,0.81,0.93,2,1,730.625,Kepler
Kepler-1835 b,Kepler-1835,Kepler,Transit,2021,5903.0,-0.26,,0.922,0.961,1,1,1404.38,Kepler
Kepler-454 b,Kepler-454,Kepler,Transit,2015,5687.0,0.32,,1.03,1.066,3,2,230.869,Kepler
Kepler-311 c,Kepler-311,Kepler,Transit,2014,5905.0,-0.03,,0.994,1.188,3,1,778.654,Kepler
Kepler-943 b,Kepler-943,Kepler,Transit,2016,5612.0,-0.07,,0.93,0.91,1,1,2300.53,Kepler
Kepler-836 b,Kepler-836,Kepler,Transit,2016,5895.0,-0.01,,1.03,1.04,1,1,980.035,Kepler
Kepler-1050 b,Kepler-1050,Kepler,Transit,2016,6010.0,0.03,,1.09,1.13,2,1,490.488,Kepler
Kepler-223 c,Kepler-223,Kepler,Transit,2014,5803.0,0.1,,1.125,1.72,4,1,1859.71,Kepler
Kepler-1545 b,Kepler-1545,Kepler,Transit,2016,5201.0,-0.06,,0.84,0.8,1,1,729.964,Kepler
Kepler-137 b,Kepler-137,Kepler,Transit,2014,5187.0,0.05,,0.85,0.802,2,1,302.979,Kepler
Kepler-1811 b,Kepler-1811,Kepler,Transit,2021,5561.0,0.16,,0.946,1.19,1,1,1390.56,Kepler
Kepler-1774 b,Kepler-1774,Kepler,Transit,2021,6214.0,-0.02,,1.101,1.122,1,1,816.592,Kepler
Kepler-771 b,Kepler-771,Kepler,Transit,2016,5906.0,0.01,,1.03,1.05,1,1,1393.85,Kepler
Kepler-1196 b,Kepler-1196,Kepler,Transit,2016,5756.0,0.0,,0.98,0.97,1,1,922.333,Kepler
KOI-94 c,KOI-94,Kepler,Transit,2013,6182.0,0.0228,,1.277,1.52,4,2,477.052,Kepler
Kepler-1277 b,Kepler-1277,Kepler,Transit,2016,5578.0,-0.01,,0.94,0.92,1,1,557.193,Kepler
Kepler-333 b,Kepler-333,Kepler,Transit,2014,4259.0,0.0465,,0.601,0.534,2,2,324.413,Kepler
Kepler-562 b,Kepler-562,Kepler,Transit,2016,5575.0,-0.04,,0.93,0.9,1,1,992.769,Kepler
Kepler-1671 b,Kepler-1671,Kepler,Transit,2020,5135.55,0.2502,,0.866,0.929771,1,1,357.059,Kepler
Kepler-250 d,Kepler-250,Kepler,Transit,2014,5160.0,0.01,,0.806,0.805,3,1,760.585,Kepler
Kepler-206 b,Kepler-206,Kepler,Transit,2014,5764.0,0.0213,,0.957,1.185,3,1,594.447,Kepler
Kepler-1852 b,Kepler-1852,Kepler,Transit,2021,5237.0,0.24,,0.927,0.826,1,1,772.481,Kepler
Kepler-881 b,Kepler-881,Kepler,Transit,2016,5961.0,0.0,,1.06,1.09,1,1,1375.18,Kepler
Kepler-185 b,Kepler-185,Kepler,Transit,2014,5208.0,-0.14,,0.763,0.806,2,1,466.735,Kepler
Kepler-422 b,Kepler-422,Kepler,Transit,2014,5972.0,0.23,,1.15,1.24,1,1,722.795,Kepler
Kepler-1294 b,Kepler-1294,Kepler,Transit,2016,5776.0,-0.03,,0.99,0.97,1,1,1855.7,Kepler
Kepler-324 c,Kepler-324,Kepler,Transit,2014,5194.0,0.18,,0.901,0.84,4,1,501.574,Kepler
Kepler-490 b,Kepler-490,Kepler,Transit,2016,6045.0,-0.02,,1.08,1.12,1,1,1523.0,Kepler
Kepler-1379 b,Kepler-1379,Kepler,Transit,2016,5188.0,-0.04,,0.83,0.79,1,1,971.325,Kepler
Kepler-1826 b,Kepler-1826,Kepler,Transit,2021,3821.0,-0.28,,0.49,0.486,1,1,336.952,Kepler
Kepler-1122 b,Kepler-1122,Kepler,Transit,2016,5544.0,-0.03,,0.92,0.89,1,1,1230.42,Kepler
Kepler-913 c,Kepler-913,Kepler,Transit,2021,6068.0,0.16,,1.294,1.797,2,1,991.618,Kepler
Kepler-1298 b,Kepler-1298,Kepler,Transit,2016,6339.0,0.13,,1.45,2.0,1,1,544.163,Kepler
Kepler-1847 b,Kepler-1847,Kepler,Transit,2021,6122.0,-0.18,,1.041,0.964,1,1,1693.86,Kepler
Kepler-770 d,Kepler-770,Kepler,Transit,2016,5598.0,-0.01,,0.94,0.92,3,1,930.457,Kepler
Kepler-289 b,Kepler-289,Kepler,Transit,2014,5990.0,0.05,,1.08,1.0,4,1,704.438,Kepler
Kepler-46 c,Kepler-46,Kepler,Transit Timing Variations,2012,5155.0,0.41,,0.902,0.938,3,1,777.06,Kepler
Kepler-407 b,Kepler-407,Kepler,Transit,2014,5487.0,0.35,,0.99,1.04,2,1,338.368,Kepler
Kepler-263 b,Kepler-263,Kepler,Transit,2014,5265.0,-0.0314,,0.793,0.785,2,1,754.747,Kepler
Kepler-1219 b,Kepler-1219,Kepler,Transit,2016,5944.0,0.05,,1.25,1.94,1,1,880.895,Kepler
Kepler-1027 b,Kepler-1027,Kepler,Transit,2016,5436.0,-0.06,,0.91,0.82,1,2,405.104,Kepler
Kepler-9 b,Kepler-9,Kepler,Transit,2010,5774.0,0.05,16.49,1.022,0.958,3,1,628.257,Kepler
Kepler-276 c,Kepler-276,Kepler,Transit,2013,5693.0,-0.29,,1.1,1.03,3,1,1144.86,Kepler
Kepler-1574 b,Kepler-1574,Kepler,Transit,2016,5892.0,0.08,,1.06,1.08,1,1,1384.16,Kepler
Kepler-1411 b,Kepler-1411,Kepler,Transit,2016,5664.0,-0.04,,0.95,0.92,1,1,1660.48,Kepler
Kepler-828 b,Kepler-828,Kepler,Transit,2016,5039.0,-0.02,,0.81,0.77,1,1,575.322,Kepler
Kepler-1145 b,Kepler-1145,Kepler,Transit,2016,5064.0,-0.13,,0.79,0.75,1,1,691.961,Kepler
Kepler-1050 c,Kepler-1050,Kepler,Transit,2016,6010.0,0.03,,1.09,1.13,2,1,490.488,Kepler
Kepler-1306 b,Kepler-1306,Kepler,Transit,2016,5727.0,0.0,,0.98,0.97,1,1,1107.5,Kepler
Kepler-201 c,Kepler-201,Kepler,Transit,2014,6065.0,-0.0442,,1.098,1.229,2,1,636.445,Kepler
Kepler-1925 b,Kepler-1925,Kepler,Transit,2021,5856.0,0.16,,1.057,1.092,1,1,1771.31,Kepler
Kepler-1620 b,Kepler-1620,Kepler,Transit,2016,6157.0,0.03,,1.15,1.23,1,1,895.069,Kepler
Kepler-1157 b,Kepler-1157,Kepler,Transit,2016,4679.0,0.05,,0.76,0.71,1,1,342.144,Kepler
Kepler-249 c,Kepler-249,Kepler,Transit,2014,3568.0,-0.34,,0.510238,0.482,3,1,190.401,Kepler
Kepler-1610 b,Kepler-1610,Kepler,Transit,2016,5383.0,0.1,,0.91,0.87,2,1,864.331,Kepler
Kepler-1245 c,Kepler-1245,Kepler,Transit,2016,5306.0,-0.01,,0.86,0.83,2,1,805.936,Kepler
Kepler-1564 b,Kepler-1564,Kepler,Transit,2016,5528.0,0.03,,0.93,0.9,1,1,908.805,Kepler
Kepler-1746 b,Kepler-1746,Kepler,Transit,2021,6018.0,0.06,,1.09,1.286,1,1,979.541,Kepler
Kepler-297 d,Kepler-297,Kepler,Transit,2023,5618.0,-0.22,,0.846,0.897,3,1,692.14,Kepler
Kepler-332 d,Kepler-332,Kepler,Transit,2014,4955.0,-0.13,,0.743,0.72,3,1,344.19,Kepler
Kepler-26 c,Kepler-26,Kepler,Transit,2011,3914.0,-0.13,,0.544,0.512,4,1,335.307,Kepler
Kepler-102 f,Kepler-102,Kepler,Transit,2014,4909.0,0.11,27.95,0.803,0.724,5,1,107.796,Kepler
Kepler-1147 b,Kepler-1147,Kepler,Transit,2016,5941.0,0.11,,1.09,1.14,1,1,1657.36,Kepler
KIC 10001893 c,KIC 10001893,Kepler,Orbital Brightness Modulation,2014,27500.0,-0.093,,0.47,0.18,3,1,1672.94,Kepler
Kepler-10 b,Kepler-10,Kepler,Transit,2011,5708.0,-0.15,,0.91,1.065,3,1,185.506,Kepler
Kepler-271 d,Kepler-271,Kepler,Transit,2016,5555.0,-0.13,,0.9,0.87,3,1,404.542,Kepler
Kepler-305 c,Kepler-305,Kepler,Transit,2013,5080.0,0.09,,0.76,0.8,4,1,868.477,Kepler
Kepler-209 c,Kepler-209,Kepler,Transit,2014,5513.0,0.11,,0.971,0.935,2,1,576.946,Kepler
Kepler-826 b,Kepler-826,Kepler,Transit,2016,6079.0,-0.12,,1.05,1.15,1,1,779.596,Kepler
Kepler-736 b,Kepler-736,Kepler,Transit,2016,5217.0,0.03,,0.86,0.81,1,1,1005.43,Kepler
Kepler-17 b,Kepler-17,Kepler,Transit,2011,5781.0,0.26,12.01,1.04,1.01034,1,1,720.753,Kepler
Kepler-1318 b,Kepler-1318,Kepler,Transit,2016,4598.0,-0.01,,0.73,0.7,1,1,475.248,Kepler
Kepler-1696 b,Kepler-1696,Kepler,Transit,2020,5712.0,-0.04,,1.02,1.19811,1,1,1506.36,Kepler
Kepler-1401 b,Kepler-1401,Kepler,Transit,2016,5964.0,0.04,,1.07,1.1,1,1,1425.43,Kepler
Kepler-1996 b,Kepler-1996,Kepler,Transit,2023,4580.0,0.08,,0.748,0.675,2,1,440.561,Kepler
Kepler-1046 b,Kepler-1046,Kepler,Transit,2016,5913.0,0.0,,1.04,1.04,1,1,721.534,Kepler
Kepler-928 b,Kepler-928,Kepler,Transit,2016,4700.0,-0.11,,0.73,0.7,1,1,508.809,Kepler
Kepler-1361 b,Kepler-1361,Kepler,Transit,2016,5131.0,0.0,,0.83,0.79,1,1,389.143,Kepler
Kepler-1454 b,Kepler-1454,Kepler,Transit,2016,5448.0,-0.02,,0.9,0.86,1,1,780.566,Kepler
Kepler-301 c,Kepler-301,Kepler,Transit,2014,5815.0,0.187,,1.022,0.9,3,1,719.166,Kepler
Kepler-153 c,Kepler-153,Kepler,Transit,2014,5404.0,-0.27,,0.756,0.892,2,1,459.368,Kepler
Kepler-536 b,Kepler-536,Kepler,Transit,2016,5524.0,0.0,,0.92,0.89,1,1,462.322,Kepler
Kepler-48 d,Kepler-48,Kepler,Transit,2014,5194.0,0.17,,0.88,0.89,5,1,306.738,Kepler
Kepler-971 b,Kepler-971,Kepler,Transit,2016,5431.0,-0.06,,0.88,0.85,1,1,338.522,Kepler
Kepler-1148 b,Kepler-1148,Kepler,Transit,2016,5054.0,-0.02,,0.81,0.77,1,1,625.692,Kepler
Kepler-1927 b,Kepler-1927,Kepler,Transit,2021,6056.0,0.14,,1.408,2.481,1,1,1091.0,Kepler
Kepler-18 d,Kepler-18,Kepler,Transit,2011,5345.0,0.19,,0.972,1.108,3,1,433.047,Kepler
Kepler-619 b,Kepler-619,Kepler,Transit,2016,5980.0,0.05,,1.09,1.11,3,1,900.678,Kepler
Kepler-844 b,Kepler-844,Kepler,Transit,2016,4128.0,-0.24,,0.59,0.57,1,1,431.776,Kepler
Kepler-106 c,Kepler-106,Kepler,Transit,2014,5858.0,-0.12,,1.0,1.04,4,1,444.322,Kepler
Kepler-957 b,Kepler-957,Kepler,Transit,2016,4963.0,-0.01,,0.81,0.75,1,1,824.688,Kepler
Kepler-124 d,Kepler-124,Kepler,Transit,2014,4984.0,-0.46,,0.706,0.636,3,1,420.046,Kepler
Kepler-309 b,Kepler-309,Kepler,Transit,2014,4713.0,0.27,,0.816,0.721,2,1,544.568,Kepler
Kepler-1433 b,Kepler-1433,Kepler,Transit,2016,6097.0,0.07,,1.14,1.19,1,1,1328.0,Kepler
Kepler-419 b,Kepler-419,Kepler,Transit,2014,6430.0,0.176,4.492,1.39,1.74,2,1,1011.36,Kepler
Kepler-81 b,Kepler-81,Kepler,Transit,2012,4385.0,-0.18,,0.64,0.59,3,1,348.291,Kepler
Kepler-1740 b,Kepler-1740,Kepler,Transit,2021,5705.0,-0.06,,0.943,0.905,1,1,1061.77,Kepler
Kepler-713 b,Kepler-713,Kepler,Transit,2016,5785.0,-0.03,,0.98,0.99,1,1,1089.87,Kepler
Kepler-758 b,Kepler-758,Kepler,Transit,2016,6228.0,-0.1,,1.16,1.42,4,1,1502.32,Kepler
Kepler-176 d,Kepler-176,Kepler,Transit,2014,5232.0,0.13,,0.86,0.891,4,1,527.321,Kepler
Kepler-1029 b,Kepler-1029,Kepler,Transit,2016,5030.0,0.01,,0.82,0.77,1,1,366.656,Kepler
Kepler-897 b,Kepler-897,Kepler,Transit,2016,5839.0,0.04,,1.03,1.04,1,1,1519.25,Kepler
Kepler-317 b,Kepler-317,Kepler,Transit,2014,5497.0,0.13,,0.865,0.941,2,1,940.584,Kepler
Kepler-435 b,Kepler-435,Kepler,Transit,2015,6161.0,-0.18,,1.538,3.21,1,1,1418.77,Kepler
Kepler-1829 b,Kepler-1829,Kepler,Transit,2021,5230.0,0.0,,0.873,0.777,1,1,679.921,Kepler
Kepler-65 c,Kepler-65,Kepler,Transit,2012,6211.0,0.17,,1.25,1.41,4,1,303.728,Kepler
Kepler-901 b,Kepler-901,Kepler,Transit,2016,4184.0,-0.3,,0.59,0.57,1,1,253.867,Kepler
Kepler-345 b,Kepler-345,Kepler,Transit,2014,4504.0,0.1905,,0.61,0.623,2,1,260.0,Kepler
Kepler-186 b,Kepler-186,Kepler,Transit,2014,3788.0,-0.28,,0.478,0.472,5,1,177.594,Kepler
Kepler-277 c,Kepler-277,Kepler,Transit,2013,5946.0,0.09,,1.12,1.69,2,1,976.643,Kepler
Kepler-1487 b,Kepler-1487,Kepler,Transit,2016,6541.0,0.04,,1.38,1.63,2,1,1014.62,Kepler
Kepler-1350 b,Kepler-1350,Kepler,Transit,2016,3827.0,-0.06,,0.55,0.53,2,1,340.691,Kepler
Kepler-995 b,Kepler-995,Kepler,Transit,2016,5206.0,-0.07,,0.83,0.8,1,1,609.638,Kepler
Kepler-539 c,Kepler-539,Kepler,Transit Timing Variations,2016,5820.0,-0.01,11.769,1.048,0.952,2,1,307.318,Kepler
Kepler-150 e,Kepler-150,Kepler,Transit,2014,5560.0,0.12,,0.956,0.939,5,1,891.092,Kepler
Kepler-1928 b,Kepler-1928,Kepler,Transit,2021,5720.0,0.12,4.69,1.01,0.92,1,1,326.362,Kepler
Kepler-373 c,Kepler-373,Kepler,Transit,2014,5787.0,0.14,,0.981,0.845,2,1,1090.45,Kepler
Kepler-394 c,Kepler-394,Kepler,Transit,2014,6402.0,-0.3,,0.87,1.132,3,1,1058.72,Kepler
Kepler-1174 b,Kepler-1174,Kepler,Transit,2016,5936.0,-0.04,,1.04,1.04,1,1,1408.75,Kepler
KOI-3503 c,KOI-3503,Kepler,Transit,2021,6001.0,-0.5428,,0.858,1.255,2,1,887.064,Kepler
Kepler-269 c,Kepler-269,Kepler,Transit,2014,5847.0,0.4,,0.92,0.959,2,1,2257.32,Kepler
Kepler-1719 b,Kepler-1719,Kepler,Transit,2021,5687.0,0.04,,1.08,1.775,1,1,905.406,Kepler
Kepler-517 b,Kepler-517,Kepler,Transit,2016,5690.0,-0.06,,0.95,0.98,1,2,289.907,Kepler
Kepler-122 b,Kepler-122,Kepler,Transit,2014,6050.0,-0.08,,0.982,1.216,5,1,1027.45,Kepler
Kepler-1640 b,Kepler-1640,Kepler,Transit,2016,6324.0,0.1,,1.27,1.43,1,1,1859.78,Kepler
Kepler-607 b,Kepler-607,Kepler,Transit,2016,5196.0,-0.02,,0.84,0.8,2,1,519.122,Kepler
Kepler-217 b,Kepler-217,Kepler,Transit,2014,6171.0,-0.07,,1.342,1.799,3,1,1104.64,Kepler
Kepler-1981 b,Kepler-1981,Kepler,Transit,2023,5874.0,0.12,,1.519,3.006,1,1,659.395,Kepler
Kepler-430 b,Kepler-430,Kepler,Transit,2015,5884.0,0.2,,1.166,1.485,2,1,917.477,Kepler
Kepler-1229 b,Kepler-1229,Kepler,Transit,2016,3784.0,-0.06,17.63,0.54,0.51,1,1,265.482,Kepler
Kepler-589 c,Kepler-589,Kepler,Transit,2021,5372.0,-0.02,,0.832,0.916,2,1,612.803,Kepler
Kepler-1266 c,Kepler-1266,Kepler,Transit,2021,4996.0,0.14,,0.791,0.831,2,1,849.312,Kepler
Kepler-647 b,Kepler-647,Kepler,Transit,2016,6020.0,-0.14,,1.03,1.07,2,1,1087.87,Kepler
Kepler-1784 b,Kepler-1784,Kepler,Transit,2021,5442.0,0.1,,0.887,0.974,1,1,883.045,Kepler
Kepler-126 b,Kepler-126,Kepler,Transit,2014,6239.0,-0.16,,1.108,1.358,3,1,237.401,Kepler
Kepler-1559 b,Kepler-1559,Kepler,Transit,2016,5316.0,-0.04,,0.86,0.82,1,1,614.827,Kepler
Kepler-815 b,Kepler-815,Kepler,Transit,2016,5028.0,-0.03,,1.25,3.42,1,1,1259.28,Kepler
Kepler-32 e,Kepler-32,Kepler,Transit,2012,3900.0,0.0,,0.58,0.53,5,1,323.847,Kepler
Kepler-1555 b,Kepler-1555,Kepler,Transit,2016,5866.0,0.03,,1.04,1.06,1,1,2013.27,Kepler
Kepler-1725 b,Kepler-1725,Kepler,Transit,2021,6020.0,0.0,,1.049,1.085,1,1,558.652,Kepler
Kepler-783 c,Kepler-783,Kepler,Transit,2020,5411.49,-0.03,,0.94,0.872088,2,1,516.09,Kepler
Kepler-237 b,Kepler-237,Kepler,Transit,2014,4861.0,0.22,,0.696,0.725,2,1,657.822,Kepler
Kepler-139 b,Kepler-139,Kepler,Transit,2014,5594.0,0.35,,1.078,1.3,5,1,391.038,Kepler
Kepler-134 b,Kepler-134,Kepler,Transit,2014,5983.0,-0.2067,,0.956,1.176,2,1,334.797,Kepler
