hostname,st_teff,st_met,st_mass,st_rad,sy_dist,disc_year,discoverymethod,mission,sy_dist_ly,st_mass_kg,st_rad_m,planet_count,metallicity_class,spectral_type,last_updated,st_teff_norm,st_met_norm,st_mass_norm,st_rad_norm,planet_occurrence_class
Kepler-1334,5614.0,-0.03,0.94,0.91,1223.04,2016,Transit,Kepler,3989.0183424,1.8691900000000002e+30,633087000.0,1,sub-solar,G,2025-10-29 17:25:48,0.14127115534615495,-0.313398027180952,-0.013039309349767299,-0.2487650962065705,single
Kepler-1598,5940.0,0.04,1.07,1.09,619.862,2016,Transit,Kepler,2021.71710472,2.127695e+30,758313000.0,1,solar,G,2025-10-29 17:25:48,0.43866349421382644,0.12309475571807378,0.5253530234423044,0.1743787154458177,single
Kepler-480,6322.0,0.11,1.25,1.34,847.508,2016,Transit,Kepler,2764.19819248,2.485625e+30,932238000.0,1,solar,F,2025-10-29 17:25:48,0.7871416336231838,0.5595875386170995,1.270819330385172,0.7620784538519122,single
Kepler-1066,5762.0,-0.03,0.98,0.98,344.251,2016,Transit,Kepler,1122.79529156,1.9487300000000002e+30,681786000.0,1,sub-solar,G,2025-10-29 17:25:48,0.27628362820632485,-0.313398027180952,0.15261986997087015,-0.08420916945286414,single
Kepler-1644,5499.0,-0.1,0.89,0.86,629.27,2016,Transit,Kepler,2052.4018612,1.7697649999999999e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48,0.03636281494804999,-0.7498908100799778,-0.22011328350056367,-0.3663050438877895,single
Kepler-1209,6210.0,0.12,1.23,1.38,505.531,2016,Transit,Kepler,1648.81968836,2.445855e+30,960066000.0,1,solar,F,2025-10-29 17:25:48,0.684970032539812,0.6219436504598175,1.1879897407248534,0.856110411996887,single
Kepler-1953,4858.0,-0.02,0.786,0.707,605.631,2021,Transit,Kepler,1975.30184436,1.562961e+30,491859900.0,1,sub-solar,K,2025-10-29 17:25:48,-0.5483871519666047,-0.25104191533823406,-0.6508271497342206,-0.7259772837923194,single
Kepler-384,5577.0,-0.29,0.882,0.882,895.678,2014,Transit,Kepler,2921.30753768,1.753857e+30,613607400.0,2,sub-solar,G,2025-10-29 17:25:48,0.10751803713111249,-1.934656935091619,-0.25324511936469113,-0.31458746690805317,few
Kepler-1221,5194.0,0.09,0.87,0.82,913.65,2016,Transit,Kepler,2979.924294,1.7299949999999998e+30,570474000.0,1,solar,K,2025-10-29 17:25:48,-0.24187234871648927,0.4348753149316636,-0.30294287316088236,-0.46033700203276473,single
Kepler-1012,5556.0,0.05,0.95,0.91,411.077,2016,Transit,Kepler,1340.75230012,1.889075e+30,633087000.0,1,solar,G,2025-10-29 17:25:48,0.08836086192798027,0.18545086756079177,0.028375485480392065,-0.2487650962065705,single
Kepler-1249,6202.0,0.06,1.19,1.28,1904.54,2016,Transit,Kepler,6211.7714824,2.366315e+30,890496000.0,1,solar,F,2025-10-29 17:25:48,0.6776720610338569,0.2478069794035097,1.022330561404216,0.6210305166344494,single
Kepler-805,6112.0,-0.06,1.19,1.65,638.49,2016,Transit,Kepler,2082.4734444,2.366315e+30,1147905000.0,1,sub-solar,F,2025-10-29 17:25:48,0.5955698815918617,-0.5004663627091058,1.022330561404216,1.490826129475469,single
Kepler-1674,5473.91,0.0562,0.96,0.877273,1012.48,2020,Transit,Kepler,3302.2642688,1.9089600000000002e+30,610318826.1,1,solar,G,2025-10-29 17:25:48,0.013474551812498086,0.2241116569032769,0.06979028031055143,-0.32569969356183565,single
Kepler-1238,6386.0,0.05,1.3,1.48,1632.13,2016,Transit,Kepler,5323.2899228,2.5850500000000003e+30,1029636000.0,1,solar,F,2025-10-29 17:25:48,0.8455254056708249,0.18545086756079177,1.477893304535969,1.091190307359325,single
Kepler-1940,5431.0,-0.44,0.802,0.717,798.595,2021,Transit,Kepler,2604.6655082,1.594777e+30,498816900.0,1,sub-solar,G,2025-10-29 17:25:48,-0.0256699428525686,-2.8699986127323887,-0.5845634780059656,-0.7024692942560756,single
Kepler-264,6158.0,0.0469,1.426,1.55,942.173,2014,Transit,Kepler,3072.95376988,2.835601e+30,1078335000.0,2,solar,F,2025-10-29 17:25:48,0.6375332177511037,0.16612047288954915,1.999719719395976,1.2557462341130317,few
Kepler-1084,6113.0,-0.02,1.12,1.28,405.533,2016,Transit,Kepler,1322.67021148,2.22712e+30,890496000.0,1,sub-solar,F,2025-10-29 17:25:48,0.5964821280301061,-0.25104191533823406,0.7324269975931013,0.6210305166344494,single
Kepler-1242,4895.0,-0.05,0.77,0.74,687.615,2016,Transit,Kepler,2242.6975794,1.531145e+30,514818000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.5146340337515622,-0.43811025086638794,-0.7170908214624756,-0.6484009183227148,single
Kepler-1786,5808.0,0.14,1.058,1.397,863.909,2021,Transit,Kepler,2817.69103804,2.103833e+30,971892900.0,1,solar,G,2025-10-29 17:25:48,0.3182469643655668,0.7466558741452535,0.4756552696461132,0.8960739942085016,single
Kepler-850,5932.0,0.03,1.06,1.09,1661.28,2016,Transit,Kepler,5418.3643968,2.1078100000000003e+30,758313000.0,1,solar,G,2025-10-29 17:25:48,0.4313655227078713,0.060738643875355804,0.4839382286121451,0.1743787154458177,single
Kepler-1962,5700.0,0.16,1.003,1.006,866.826,2021,Transit,Kepler,2827.20500856,1.9944655e+30,699874200.0,1,solar,G,2025-10-29 17:25:48,0.2197243490351726,0.8713680978306894,0.24787389808023624,-0.02308839665863025,single
Kepler-1437,5557.0,-0.02,0.93,0.9,2101.69,2016,Transit,Kepler,6854.788036399999,1.849305e+30,626130000.0,1,sub-solar,G,2025-10-29 17:25:48,0.08927310836622467,-0.25104191533823406,-0.0544541041799262,-0.2722730857428143,single
Kepler-1099,5837.0,-0.02,1.01,1.0,1022.8,2016,Transit,Kepler,3335.923568,2.008385e+30,695700000.0,1,sub-solar,G,2025-10-29 17:25:48,0.34470211107465415,-0.25104191533823406,0.27686425446134827,-0.03719319038037653,single
Kepler-856,5535.0,0.12,0.96,0.93,1351.17,2016,Transit,Kepler,4406.9220252,1.9089600000000002e+30,647001000.0,1,solar,G,2025-10-29 17:25:48,0.06920368672484807,0.6219436504598175,0.06979028031055143,-0.2017491171340829,single
Kepler-330,5117.0,0.16,0.848,0.722,717.527,2014,Transit,Kepler,2340.25736212,1.686248e+30,502295400.0,2,solar,K,2025-10-29 17:25:48,-0.3121153244613074,0.8713680978306894,-0.394055421787233,-0.6907152994879537,few
Kepler-587,5549.0,-0.05,0.92,0.89,787.894,2016,Transit,Kepler,2569.76355464,1.82942e+30,619173000.0,1,sub-solar,G,2025-10-29 17:25:48,0.08197513686026954,-0.43811025086638794,-0.09586889901008556,-0.2957810752790581,single
Kepler-691,3715.0,0.04,0.53,0.5,279.115,2016,Transit,Kepler,910.3503194,1.053905e+30,347850000.0,1,solar,M,2025-10-29 17:25:48,-1.5910848308799437,0.12309475571807378,-1.7110458973862994,-1.2125926671925655,single
Kepler-1279,6221.0,0.06,1.21,1.33,1494.22,2016,Transit,Kepler,4873.4881832,2.406085e+30,925281000.0,1,solar,F,2025-10-29 17:25:48,0.6950047433605003,0.2478069794035097,1.1051601510645346,0.7385704643156684,single
Kepler-1083,5049.0,-0.02,0.81,0.77,902.633,2016,Transit,Kepler,2943.99168748,1.610685e+30,535689000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.374148082261926,-0.25104191533823406,-0.5514316421418382,-0.5778769497139835,single
Kepler-1172,5558.0,-0.04,0.92,0.89,1306.53,2016,Transit,Kepler,4261.3259868,1.82942e+30,619173000.0,1,sub-solar,G,2025-10-29 17:25:48,0.09018535480446906,-0.37575413902366994,-0.09586889901008556,-0.2957810752790581,single
Kepler-724,5437.0,-0.02,0.9,0.86,853.119,2016,Transit,Kepler,2782.49880564,1.78965e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.020196464223102256,-0.25104191533823406,-0.1786984886704043,-0.3663050438877895,single
Kepler-442,4402.0,-0.37,0.609,0.598,365.965,2015,Transit,Kepler,1193.6168053999995,1.2109965e+30,416028600.0,1,sub-solar,K,2025-10-29 17:25:48,-0.964371527806047,-2.4335058298333627,-1.3838690182280409,-0.9822143697373766,single
Kepler-1495,5831.0,0.06,1.03,1.04,1355.54,2016,Transit,Kepler,4421.175042399999,2.048155e+30,723528000.0,1,solar,G,2025-10-29 17:25:48,0.3392286324451878,0.2478069794035097,0.359693844121667,0.05683876776459868,single
Kepler-1661,5100.0,-0.12,0.841,0.762,410.607,2020,Transit,Kepler,1339.21936692,1.6723285e+30,530123400.0,1,sub-solar,K,2025-10-29 17:25:48,-0.32762351391146205,-0.8746030337654136,-0.42304577816834454,-0.5966833413429785,single
Kepler-232,5847.0,0.03,0.97,0.968,1349.13,2014,Transit,Kepler,4400.2684428,1.928845e+30,673437600.0,2,solar,G,2025-10-29 17:25:48,0.35382457545709806,0.060738643875355804,0.11120507514071079,-0.1124187568963567,few
Kepler-377,5949.0,0.05,1.043,1.224,823.804,2014,Transit,Kepler,2686.88617424,2.0740055e+30,851536800.0,2,solar,G,2025-10-29 17:25:48,0.44687371215802596,0.18545086756079177,0.4135330774008737,0.48938577523148413,few
KOI-3680,5830.0,0.16,1.01,0.96,921.986,2018,Transit,Kepler,3007.11265816,2.008385e+30,667872000.0,1,solar,G,2025-10-29 17:25:48,0.3383163860069434,0.8713680978306894,0.27686425446134827,-0.13122514852535175,single
Kepler-1463,5679.0,0.0,0.96,0.95,1687.47,2016,Transit,Kepler,5503.784653199999,1.9089600000000002e+30,660915000.0,1,sub-solar,G,2025-10-29 17:25:48,0.20056717383204037,-0.1263296916527981,0.06979028031055143,-0.15473313806159555,single
Kepler-1983,5135.0,0.12,0.812,0.874,424.428,2023,Transit,Kepler,1384.29738768,1.6146620000000002e+30,608041800.0,1,solar,K,2025-10-29 17:25:48,-0.2956948885729084,0.6219436504598175,-0.5431486831758062,-0.33339385853704817,single
Kepler-983,6052.0,0.12,1.13,1.08,714.437,2016,Transit,Kepler,2330.17914172,2.247005e+30,751356000.0,1,solar,F,2025-10-29 17:25:48,0.5408350952971982,0.6219436504598175,0.7738417924232597,0.1508707259095739,single
Kepler-1948,3872.0,0.12,0.585,0.557,193.903,2021,Transit,Kepler,632.4262686799999,1.1632725e+30,387504900.00000006,1,solar,M,2025-10-29 17:25:48,-1.4478621400755742,0.6219436504598175,-1.4832645258204233,-1.078597126835976,single
Kepler-39,6350.0,0.1,1.29,1.4,1057.41,2011,Transit,Kepler,3448.8061596,2.5651650000000003e+30,973980000.0,1,solar,F,2025-10-29 17:25:48,0.8126845338940267,0.4972314267743816,1.4364785097058095,0.9031263910693745,single
Kepler-158,4623.0,-0.3,0.655,0.624,315.177,2014,Transit,Kepler,1027.96869612,1.3024675000000002e+30,434116800.0,3,sub-solar,K,2025-10-29 17:25:48,-0.7627650649540366,-1.997013046934337,-1.1933609620093077,-0.9210935969431427,few
Kepler-1926,5256.0,-0.16,0.768,0.832,667.405,2021,Transit,Kepler,2176.7814518,1.527168e+30,578822400.0,1,sub-solar,G,2025-10-29 17:25:48,-0.18531306954533702,-1.1240274811362856,-0.7253737804285074,-0.4321274145892722,single
Kepler-321,5740.0,0.121,1.024,1.194,384.542,2014,Transit,Kepler,1254.2068055199998,2.036224e+30,830665800.0,2,solar,G,2025-10-29 17:25:48,0.25621420656494825,0.6281792616440893,0.3348449672235714,0.41886180662275274,few
Kepler-1828,5806.0,-0.04,0.996,0.899,871.81,2021,Transit,Kepler,2843.4606235999995,1.980546e+30,625434300.0,1,sub-solar,G,2025-10-29 17:25:48,0.31642247148907804,-0.37575413902366994,0.21888354169912513,-0.27462388469643867,single
Kepler-76,6409.0,-0.1,1.2,1.32,822.96,2013,Orbital Brightness Modulation,Kepler,2684.1334176,2.3862000000000002e+30,918324000.0,1,sub-solar,F,2025-10-29 17:25:48,0.8665070737504459,-0.7498908100799778,1.0637453562343753,0.7150624747794246,single
Kepler-1532,5559.0,-0.1,0.91,0.88,798.246,2016,Transit,Kepler,2603.52722376,1.809535e+30,612216000.0,1,sub-solar,G,2025-10-29 17:25:48,0.09109760124271345,-0.7498908100799778,-0.13728369384024494,-0.3192890648153019,single
Kepler-535,6123.0,0.13,1.18,1.27,685.599,2016,Transit,Kepler,2236.12227444,2.3464300000000002e+30,883539000.0,1,solar,F,2025-10-29 17:25:48,0.60560459241255,0.6842997623025355,0.9809157665740565,0.5975225270982056,single
Kepler-1037,5105.0,-0.03,0.82,0.78,446.914,2016,Transit,Kepler,1457.6368258399998,1.6305699999999998e+30,542646000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.3230622817202401,-0.313398027180952,-0.5100168473116792,-0.5543689601777396,single
Kepler-1645,5812.0,0.04,1.02,1.02,1202.47,2016,Transit,Kepler,3921.9280532,2.0282700000000003e+30,709614000.0,1,solar,G,2025-10-29 17:25:48,0.3218959501185444,0.12309475571807378,0.31827904929150763,0.009822788692111072,single
Kepler-1185,5622.0,-0.04,0.96,0.87,459.273,2016,Transit,Kepler,1497.94644588,1.9089600000000002e+30,605259000.0,1,sub-solar,G,2025-10-29 17:25:48,0.1485691268521101,-0.37575413902366994,0.06979028031055143,-0.3427970543515457,single
Kepler-599,5127.0,-0.02,0.83,0.79,558.517,2016,Transit,Kepler,1821.63670652,1.6504549999999998e+30,549603000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.3029928600788635,-0.25104191533823406,-0.46860205248151987,-0.5308609706414958,single
Kepler-1033,5547.0,0.06,0.94,0.92,1455.5,2016,Transit,Kepler,4747.20058,1.8691900000000002e+30,640044000.0,1,solar,G,2025-10-29 17:25:48,0.08015064398378076,0.2478069794035097,-0.013039309349767299,-0.2252571066703267,single
Kepler-965,5886.0,0.03,1.05,1.15,582.828,2016,Transit,Kepler,1900.92849168,2.087925e+30,800054999.9999999,1,solar,G,2025-10-29 17:25:48,0.38940218654862935,0.060738643875355804,0.4425234337819857,0.31542665266328,single
Kepler-513,5849.0,-0.01,1.02,1.06,468.258,2016,Transit,Kepler,1527.2515624799998,2.0282700000000003e+30,737442000.0,1,sub-solar,G,2025-10-29 17:25:48,0.35564906833358684,-0.18868580349551606,0.31827904929150763,0.10385474683708629,single
Kepler-1520,4677.0,0.04,0.76,0.71,607.917,2016,Transit,Kepler,1982.75777052,1.5112600000000003e+30,493947000.0,1,solar,K,2025-10-29 17:25:48,-0.7135037572888394,0.12309475571807378,-0.7585056162926349,-0.7189248869314463,single
Kepler-782,5867.0,-0.14,0.98,1.01,446.844,2016,Transit,Kepler,1457.4085166399998,1.9487300000000002e+30,702657000.0,1,sub-solar,G,2025-10-29 17:25:48,0.37206950422198587,-0.9993152574508497,0.15261986997087015,-0.01368520084413273,single
Kepler-63,5576.0,0.05,0.984,0.901,194.033,2013,Transit,Kepler,632.85027148,1.956684e+30,626825700.0,1,solar,G,2025-10-29 17:25:48,0.1066057906928681,0.18545086756079177,0.1691857879029339,-0.26992228678918995,single
Kepler-132,6003.0,-0.2159,0.929,1.178,349.549,2014,Transit,Kepler,1140.0750364399998,1.8473164999999998e+30,819534600.0,4,sub-solar,F,2025-10-29 17:25:48,0.49613501982322306,-1.472598146337079,-0.05859558366294214,0.38124902336476263,many
Kepler-1441,5802.0,0.01,1.0,1.0,1110.48,2016,Transit,Kepler,3621.8971488,1.9885e+30,695700000.0,1,solar,G,2025-10-29 17:25:48,0.3127734857361005,-0.06397357981008012,0.23544945963118888,-0.03719319038037653,single
Kepler-498,5744.0,-0.04,0.98,0.96,938.844,2016,Transit,Kepler,3062.09603664,1.9487300000000002e+30,667872000.0,1,sub-solar,G,2025-10-29 17:25:48,0.2598631923179258,-0.37575413902366994,0.15261986997087015,-0.13122514852535175,single
Kepler-1324,4776.0,0.05,0.78,0.73,481.667,2016,Transit,Kepler,1570.9858205199998,1.55103e+30,507861000.0,1,solar,K,2025-10-29 17:25:48,-0.6231913599026447,0.18545086756079177,-0.6756760266323162,-0.6719089078589587,single
Kepler-243,5228.0,0.26,0.904,0.842,693.86,2014,Transit,Kepler,2263.0660216,1.797604e+30,585779400.0,2,solar,G,2025-10-29 17:25:48,-0.21085596981618,1.4949292162578691,-0.16213257073834056,-0.40861942505302834,few
Kepler-809,5734.0,0.04,0.99,0.98,961.405,2016,Transit,Kepler,3135.6800918,1.968615e+30,681786000.0,1,solar,G,2025-10-29 17:25:48,0.2507407279354819,0.12309475571807378,0.19403466480102952,-0.08420916945286414,single
Kepler-1933,5661.0,0.1,0.964,1.008,328.007,2021,Transit,Kepler,1069.81451092,1.916914e+30,701265600.0,1,solar,G,2025-10-29 17:25:48,0.18414673794364134,0.4972314267743816,0.08635619824261517,-0.01838679875138149,single
Kepler-1614,5121.0,-0.17,0.79,0.76,1191.19,2016,Transit,Kepler,3885.1376564,1.570915e+30,528732000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.30846633870832985,-1.1863835929790036,-0.6342612318021569,-0.6013849392502273,single
Kepler-1296,5359.0,-0.04,0.87,0.83,1551.54,2016,Transit,Kepler,5060.4408024,1.7299949999999998e+30,577431000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.09135168640616476,-0.37575413902366994,-0.30294287316088236,-0.4368290124965209,single
Kepler-1114,5374.0,-0.08,0.87,0.83,418.417,2016,Transit,Kepler,1364.6921505199998,1.7299949999999998e+30,577431000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.0776679898324989,-0.6251785863945418,-0.30294287316088236,-0.4368290124965209,single
Kepler-1173,5252.0,0.0,0.86,0.82,377.06,2016,Transit,Kepler,1229.8038136,1.7101099999999998e+30,570474000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.18896205529831459,-0.1263296916527981,-0.3443576679910418,-0.46033700203276473,single
Kepler-210,4559.0,0.2772,0.77,0.65,232.75,2014,Transit,Kepler,759.1280899999999,1.531145e+30,452205000.0,2,solar,K,2025-10-29 17:25:48,-0.8211488370016776,1.6021817286273439,-0.7170908214624756,-0.8599728241489089,few
Kepler-367,4710.0,0.1974,0.768,0.695,188.027,2014,Transit,Kepler,613.2613421199999,1.527168e+30,483511500.0,2,solar,K,2025-10-29 17:25:48,-0.6833996248267745,1.1045799561224545,-0.7253737804285074,-0.754186871235812,few
Kepler-1166,5446.0,-0.02,0.9,0.86,634.906,2016,Transit,Kepler,2070.78401336,1.78965e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.011986246278902735,-0.25104191533823406,-0.1786984886704043,-0.3663050438877895,single
Kepler-162,5816.0,0.1,1.053,0.958,855.641,2014,Transit,Kepler,2790.72445996,2.0938905e+30,666480600.0,2,solar,G,2025-10-29 17:25:48,0.32554493587152195,0.4972314267743816,0.45494787223103306,-0.1359267464326005,few
KIC 9663113,6117.21,0.1436,1.15,2.21562,1594.74,2016,Transit,Kepler,5201.3401944,2.286775e+30,1541406834.0,2,solar,F,2025-10-29 17:25:48,0.600322685535115,0.7691040744086319,0.8566713820835784,2.82048503362449,few
Kepler-1848,4847.0,0.0,0.756,0.737,309.696,2021,Transit,Kepler,1010.09208576,1.503306e+30,512730900.0,1,sub-solar,K,2025-10-29 17:25:48,-0.558421862787293,-0.1263296916527981,-0.7750715342246987,-0.6554533151835881,single
Kepler-969,5214.0,0.22,0.92,0.82,390.354,2016,Transit,Kepler,1273.1629922399998,1.82942e+30,570474000.0,2,solar,G,2025-10-29 17:25:48,-0.22362741995160146,1.2455047688869971,-0.09586889901008556,-0.46033700203276473,few
Kepler-1922,5931.0,-0.28,0.953,0.863,1344.29,2021,Transit,Kepler,4384.4824924,1.8950405e+30,600389100.0,1,sub-solar,G,2025-10-29 17:25:48,0.4304532762696269,-1.8723008232489013,0.040799923929439874,-0.3592526470269164,single
Kepler-862,5333.0,0.04,0.88,0.84,1039.03,2016,Transit,Kepler,3388.8586868,1.74988e+30,584388000.0,1,solar,G,2025-10-29 17:25:48,-0.11507009380051893,0.12309475571807378,-0.261528078330723,-0.4133210229602771,single
Kepler-1698,4975.03,0.08,0.822,0.741698,222.345,2020,Transit,Kepler,725.1915581999999,1.634547e+30,515999298.6,1,solar,K,2025-10-29 17:25:48,-0.4416269512988638,0.37251920308894565,-0.5017338883456474,-0.6444092616994608,single
Kepler-1001,5491.0,-0.03,0.9,0.88,928.978,2016,Transit,Kepler,3029.91748568,1.78965e+30,612216000.0,2,sub-solar,G,2025-10-29 17:25:48,0.02906484344209486,-0.313398027180952,-0.1786984886704043,-0.3192890648153019,few
Kepler-1059,4906.0,-0.15,0.75,0.72,713.167,2016,Transit,Kepler,2326.03696052,1.491375e+30,500904000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.504599322930874,-1.0616713692935675,-0.7999204111227943,-0.6954168973952025,single
Kepler-933,5346.0,-0.02,0.87,0.84,1017.2,2016,Transit,Kepler,3317.658832,1.7299949999999998e+30,584388000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.10321089010334183,-0.25104191533823406,-0.30294287316088236,-0.4133210229602771,single
Kepler-493,6457.0,0.11,1.36,1.54,1745.77,2016,Transit,Kepler,5693.933601199999,2.7043600000000004e+30,1071378000.0,1,solar,F,2025-10-29 17:25:48,0.9102949027861766,0.5595875386170995,1.726382073516925,1.2322382445767879,single
Kepler-1240,5682.0,0.04,0.98,0.96,862.186,2016,Transit,Kepler,2812.07137016,1.9487300000000002e+30,667872000.0,1,solar,G,2025-10-29 17:25:48,0.20330391314677354,0.12309475571807378,0.15261986997087015,-0.13122514852535175,single
Kepler-518,5842.0,-0.23,0.96,0.88,337.901,2016,Transit,Kepler,1102.08438556,1.9089600000000002e+30,612216000.0,1,sub-solar,G,2025-10-29 17:25:48,0.3492633432658761,-1.5605202640353115,0.06979028031055143,-0.3192890648153019,single
Kepler-1119,6083.0,0.03,1.11,1.17,1757.23,2016,Transit,Kepler,5731.311078799999,2.207235e+30,813969000.0,1,solar,F,2025-10-29 17:25:48,0.5691147348827743,0.060738643875355804,0.691012202762942,0.3624426317357676,single
Kepler-1414,4951.0,-0.02,0.8,0.75,570.835,2016,Transit,Kepler,1861.8126026,1.5908e+30,521775000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.4635482332098763,-0.25104191533823406,-0.5928464369719975,-0.6248929287864711,single
Kepler-852,6100.0,0.22,1.19,1.16,1619.03,2016,Transit,Kepler,5280.5634868,2.366315e+30,807012000.0,1,solar,F,2025-10-29 17:25:48,0.5846229243329291,1.2455047688869971,1.022330561404216,0.3389346421995238,single
Kepler-1357,5597.0,-0.06,0.93,0.9,1015.69,2016,Transit,Kepler,3312.7338764,1.849305e+30,626130000.0,1,sub-solar,G,2025-10-29 17:25:48,0.1257629658960003,-0.5004663627091058,-0.0544541041799262,-0.2722730857428143,single
Kepler-1320,4817.0,0.1,0.8,0.74,647.424,2016,Transit,Kepler,2111.61222144,1.5908e+30,514818000.0,1,solar,K,2025-10-29 17:25:48,-0.5857892559346247,0.4972314267743816,-0.5928464369719975,-0.6484009183227148,single
Kepler-756,5282.0,-0.19,0.82,0.79,852.0,2016,Transit,Kepler,2778.84912,1.6305699999999998e+30,549603000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.16159466215098287,-1.3110958166644395,-0.5100168473116792,-0.5308609706414958,single
